bundle_version,cut,window,series,series_label,report_id,start_date,end_date,years,total_return,cagr,vol_ann,sharpe_excess_cdi,sortino_excess_cdi,max_drawdown,pct_neg_months,worst_month,best_month,N_months,pdf_md5,total_return_recalc_from_monthly_index,total_return_abs_diff,cagr_recalc_from_monthly_index,cagr_abs_diff
v13b1,D12M,20Y,PB,Portfólio B (TR),REL_IND_D12M_PB_20Y,2005-02-10,2025-02-10,20.0,12.8768,0.1431,0.2176249051184189,0.2613977757875527,0.349486480469431,-0.4568885093302435,0.3983402489626556,-0.2764,0.1773,241.0,dc07efc12c991605f7fc5d39498b13dd,12.874147896581201,0.0026521034187982906,0.14053946141478657,0.0025605385852134344
v13b1,D12M,20Y,PC,Portfólio C (TR),REL_IND_D12M_PC_20Y,2005-02-10,2025-02-10,20.0,11.8809,0.1388,0.2540747389796,0.24238100865444243,0.35867849409669694,-0.49726671065645445,0.44398340248962653,-0.3174,0.2457,241.0,d64cd00d3677d1f354aa0b1bf0cabde6,11.88130067010163,0.0004006701016301406,0.1363130277794482,0.002486972220551803
v13b1,D12M,20Y,SP500_PR,S&P 500 BRL (Price Return),REL_IND_D12M_SP500_PR_20Y,2005-02-10,2025-02-10,20.08333333333333,10.2155,0.1287,0.16538759616973994,0.21133626693558286,0.3499255258229081,-0.4444891981618915,0.4107883817427386,-0.1359,0.1763,241.0,5e3bfe2cf66bedad5747ee5fc1cbb02c,10.21106799825389,0.004432001746110359,0.12845007394872243,0.00024992605127757694
v13b1,D12M,20Y,SP500_TR,S&P 500 BRL (Total Return),REL_IND_D12M_SP500_TR_20Y,2005-02-10,2025-02-10,20.08333333333333,15.5679,0.151,0.16581576045399832,0.3279599180690483,0.5530109080379342,-0.4003413610637755,0.3941908713692946,-0.1349,0.1777,241.0,c0e569fdc7d0d40fd5fb090494b22662,15.5620876574285,0.0058123425715006505,0.15068315101792296,0.00031684898207703927
v13b1,D12M,25Y,CDI,CDI (TR),REL_IND_D12M_CDI_25Y,2000-02-10,2025-02-10,25.00205338809035,15.9425,0.1203,0.01300029245773767,0.0,0.0,0.0,0.0,0.0013,0.0208,301.0,bbd31a6d9b91bba75fe8f96d01bc249b,15.943152876119619,0.0006528761196182842,0.11983936974837572,0.0004606302516242805
v13b1,D12M,25Y,IBOV,Ibovespa (TR),REL_IND_D12M_IBOV_25Y,2000-02-10,2025-02-10,25.00205338809035,5.7501,0.0808,0.23992991553667337,-0.03297104180929284,-0.04905189316144356,-0.5161169132028919,0.4485049833887043,-0.299,0.1792,301.0,a285db8170fdea5427600941a428c83c,5.746692902706906,0.0034070972930937415,0.07934656568092247,0.0014534343190775317
v13b1,D12M,25Y,PA,Portfólio A (TR),REL_IND_D12M_PA_25Y,2000-02-10,2025-02-10,25.00205338809035,50.279,0.1737,0.20694800915452957,0.32042007871254385,0.47327348215142745,-0.426045935605209,0.3920265780730897,-0.2463,0.1918,301.0,c178d1adce59e2cde4530f95ff0aa7a9,50.30356921563417,0.02456921563416614,0.17057780445409176,0.0031221955459082296
v13b1,D12M,25Y,PB,Portfólio B (TR),REL_IND_D12M_PB_25Y,2000-02-10,2025-02-10,25.00205338809035,39.8478,0.1629,0.23102067296717405,0.2707013810991262,0.384773207687112,-0.522783017171861,0.3920265780730897,-0.2825,0.2135,301.0,683a1a5b06e1c25318aeef7ae2d59b35,39.85380396316161,0.00600396316161067,0.1599626537760026,0.0029373462239973835
v13b1,D12M,25Y,PC,Portfólio C (TR),REL_IND_D12M_PC_25Y,2000-02-10,2025-02-10,25.00205338809035,51.1247,0.1745,0.2592378330639537,0.30590679404480253,0.4578310012341544,-0.5548948216954407,0.42524916943521596,-0.3247,0.2189,301.0,38fef849472cd05263559b504ee5e08b,51.11718459652498,0.007515403475018445,0.17131470974844665,0.003185290251553341
v13b1,D12M,25Y,SP500_PR,S&P 500 BRL (Price Return),REL_IND_D12M_SP500_PR_25Y,2000-02-10,2025-02-10,25.00205338809035,21.317,0.1325,0.1685865171027541,0.14612103718981767,0.2481642086754228,-0.45822296554644326,0.40863787375415284,-0.1349,0.1777,301.0,a7d9e6393549d5cfc921eebfbd678acd,21.31121075112148,0.005789248878521391,0.1322347904912491,0.00026520950875091875
v13b1,D12M,25Y,SP500_TR,S&P 500 BRL (Total Return),REL_IND_D12M_SP500_TR_25Y,2000-02-10,2025-02-10,25.00205338809035,21.317,0.1325,0.1685865171027541,0.14612103718981767,0.2481642086754228,-0.45822296554644326,0.40863787375415284,-0.1349,0.1777,301.0,d4a43cfac06ea4921dc2feaaff899fee,21.31121075112148,0.005789248878521391,0.1322347904912491,0.00026520950875091875
v13b1,D12M,5Y,CDI,CDI (TR),REL_IND_D12M_CDI_5Y,2020-02-10,2025-02-10,5.002053388090349,0.5236,0.08810000000000001,0.012378675476696894,0.0,0.0,0.0,0.0,0.0013,0.0117,61.0,2112d3c644afc5b78e55f7b167200897,0.52297456304802,0.0006254369519799186,0.08773607077024459,0.00036392922975542197
v13b1,D12M,5Y,IBOV,Ibovespa (TR),REL_IND_D12M_IBOV_5Y,2020-02-10,2025-02-10,5.002053388090349,0.1155,0.0224,0.23938283146458103,-0.13146827223813504,-0.16765152451177795,-0.29900000000000004,0.47540983606557374,-0.299,0.159,61.0,4b40692dc34b741a72d2890eaaf1176d,0.11531208992323294,0.0001879100767670644,0.022057643961383988,0.0003423560386160117
v13b1,D12M,5Y,PA,Portfólio A (TR),REL_IND_D12M_PA_5Y,2020-02-10,2025-02-10,5.002053388090349,0.7515999999999999,0.12,0.2071332684173305,0.23793545921408693,0.3315291045635076,-0.22930000000000006,0.4262295081967213,-0.2293,0.1811,61.0,ee2b7d0278ba9b5f8bfb150f0fc3eacc,0.7516541981506839,5.41981506839706e-05,0.11858679284243379,0.0014132071575662097
v13b1,D12M,5Y,PB,Portfólio B (TR),REL_IND_D12M_PB_5Y,2020-02-10,2025-02-10,5.002053388090349,0.5132,0.0874,0.2225878872288059,0.10831249077789874,0.13901837106172438,-0.26360000000000006,0.4426229508196721,-0.2636,0.1728,61.0,c1e59fe4a612b1f7b700f1528ab3569b,0.5126901745952981,0.0005098254047019024,0.08626363140782067,0.001136368592179332
v13b1,D12M,5Y,PC,Portfólio C (TR),REL_IND_D12M_PC_5Y,2020-02-10,2025-02-10,5.002053388090349,0.8079999999999999,0.1272,0.2739626968743893,0.26598283366693853,0.34438349375672345,-0.32309999999999994,0.47540983606557374,-0.3231,0.1993,61.0,b0346972a520d9e903650acbbea40d08,0.8089478267115109,0.0009478267115109462,0.12580733291706103,0.0013926670829389753
v13b1,D12M,5Y,SP500_PR,S&P 500 BRL (Price Return),REL_IND_D12M_SP500_PR_5Y,2020-02-10,2025-02-10,5.002053388090349,1.422,0.1939,0.176434674670909,0.5982943947811636,1.0708323889415543,-0.2712857466321318,0.39344262295081966,-0.09050000000000001,0.1763,61.0,5f056f2c9e0fcef167da833a71bad6f6,1.4216540601893581,0.00034593981064179324,0.19341332965222202,0.0004866703477779677
v13b1,D12M,5Y,SP500_TR,S&P 500 BRL (Total Return),REL_IND_D12M_SP500_TR_5Y,2020-02-10,2025-02-10,5.002053388090349,1.6193,0.2127,0.1767279057074397,0.6853555104780757,1.2301451172863958,-0.2624106304995526,0.39344262295081966,-0.0897,0.1777,61.0,2451ee4b2089112fbb6e9f95301782ff,1.6203087595127568,0.0010087595127568072,0.21237269386695545,0.00032730613304454703
v13b1,D6M,10Y,CDI,CDI (TR),REL_IND_D6M_CDI_10Y,2015-08-10,2025-08-08,9.995893223819301,1.4327,0.0934,0.011186833317316455,0.0,0.0,0.0,0.0,0.0013,0.0128,121.0,1a7debddb296fcd6a8788e327f7300eb,1.4329484733360882,0.0002484733360881286,0.09302263391121812,0.0003773660887818747
v13b1,D6M,10Y,IBOV,Ibovespa (TR),REL_IND_D6M_IBOV_10Y,2015-08-10,2025-08-08,9.995893223819301,1.7539,0.1084,0.2165757491975864,0.16778983056242258,0.23118284200491868,-0.3685573629100001,0.4049586776859504,-0.299,0.1697,121.0,6d7ac4172cf2de723e2173ef94dc2185,1.7533790593465697,0.0005209406534303351,0.10663568936298096,0.0017643106370190398
v13b1,D6M,10Y,PA,Portfólio A (TR),REL_IND_D6M_PA_10Y,2015-08-10,2025-08-08,9.995893223819301,3.3273,0.1604,0.21806933062372083,0.37158630151637906,0.5852789795883191,-0.32472335823999987,0.39669421487603307,-0.2459,0.2179,121.0,8fd01e03fbc45c586d7cd0fd474ff9b9,3.3263072435131606,0.0009927564868394967,0.15781153098779233,0.0025884690122076615
v13b1,D6M,10Y,PB,Portfólio B (TR),REL_IND_D6M_PB_10Y,2015-08-10,2025-08-08,9.995893223819301,4.461,0.1882,0.21698893744890915,0.4828478552463953,0.6714560967885448,-0.3172201600000003,0.38016528925619836,-0.2724,0.1598,121.0,aaa6e571aba92c6d2e2cfe57fb9b4807,4.461237638555625,0.00023763855562464187,0.1851120086106064,0.003087991389393613
v13b1,D6M,10Y,PC,Portfólio C (TR),REL_IND_D6M_PC_10Y,2015-08-10,2025-08-08,9.995893223819301,4.2033,0.1824,0.2977761399451963,0.4038622219092492,0.6016126618243915,-0.3829542655,0.4214876033057851,-0.3162,0.2714,121.0,560aaa008f7a72733afec23440775f02,4.202083275493257,0.0012167245067429278,0.1793620639529332,0.0030379360470668137
v13b1,D6M,10Y,SP500_PR,S&P 500 BRL (Price Return),REL_IND_D6M_SP500_PR_10Y,2015-08-10,2025-08-08,9.995893223819301,3.7193,0.1682,0.17377985332450824,0.460154901569753,0.7625059460608824,-0.2712857466321319,0.4049586776859504,-0.1359,0.1763,121.0,6fe69615ed5327bfa11597ed2fd5af92,3.717197662363362,0.0021023376366380297,0.16787425692114066,0.0003257430788593252
v13b1,D6M,10Y,SP500_TR,S&P 500 BRL (Total Return),REL_IND_D6M_SP500_TR_10Y,2015-08-10,2025-08-08,9.995893223819301,4.6334,0.1891,0.17429236608650722,0.5603424104907652,0.9325918115492988,-0.2624106304995525,0.3884297520661157,-0.1349,0.1777,121.0,ec43ba7f3731877478c122026eb0fdbc,4.634692210541849,0.001292210541849137,0.18882483487141832,0.000275165128581667
v13b1,D6M,15Y,CDI,CDI (TR),REL_IND_D6M_CDI_15Y,2010-08-10,2025-08-08,14.99520876112252,2.9415,0.09609999999999999,0.00973433065855921,0.0,0.0,0.0,0.0,0.0013,0.0128,181.0,ccca1a14fe40096a036d36b18def62a0,2.9419808541627788,0.00048085416277876547,0.09578913537961142,0.0003108646203885679
v13b1,D6M,15Y,IBOV,Ibovespa (TR),REL_IND_D6M_IBOV_15Y,2010-08-10,2025-08-08,14.99520876112252,1.0218,0.0489,0.20883482969102887,-0.1068412113134137,-0.15686807620242066,-0.4283659685685468,0.4530386740331492,-0.299,0.1697,181.0,3d8718d042af88105647897a42bd976e,1.021048411313997,0.0007515886860030019,0.04804104201243242,0.0008589579875675768
v13b1,D6M,15Y,PA,Portfólio A (TR),REL_IND_D6M_PA_15Y,2010-08-10,2025-08-08,14.99520876112252,3.855,0.113,0.18340545691988727,0.16678040426834043,0.25620788356499974,-0.31810779168552406,0.3867403314917127,-0.2247,0.1629,181.0,90d670a330106369c71af3ce96ae89f9,3.854490175785587,0.0005098242144128129,0.11111119696252669,0.0018888030374733106
v13b1,D6M,15Y,PB,Portfólio B (TR),REL_IND_D6M_PB_15Y,2010-08-10,2025-08-08,14.99520876112252,4.5425,0.123,0.20865064763558175,0.21453797851080297,0.2988399733385249,-0.31720941999999996,0.4198895027624309,-0.2754,0.1856,181.0,92a00e5384fbfa0052cfe15d7b4ec835,4.541586881214068,0.0009131187859328094,0.12096344430676909,0.0020365556932309126
v13b1,D6M,15Y,PC,Portfólio C (TR),REL_IND_D6M_PC_15Y,2010-08-10,2025-08-08,14.99520876112252,4.0778,0.1164,0.2282345224975146,0.18971289707099212,0.2783837329989763,-0.3884449000000002,0.4530386740331492,-0.327,0.1821,181.0,6d8975f7984f4c2b23e826360f66a5da,4.074683276180344,0.0031167238196561087,0.11440304184734851,0.0019969581526514957
v13b1,D6M,15Y,SP500_PR,S&P 500 BRL (Price Return),REL_IND_D6M_SP500_PR_15Y,2010-08-10,2025-08-08,14.99520876112252,16.5933,0.2111,0.1666795545587969,0.6766876059233768,1.1498045276111497,-0.2712857466321319,0.35911602209944754,-0.1359,0.1763,181.0,762473e2bc0d7a509b6b0755153e7b85,16.58324779320505,0.010052206794949115,0.2106904830367584,0.00040951696324159625
v13b1,D6M,15Y,SP500_TR,S&P 500 BRL (Total Return),REL_IND_D6M_SP500_TR_15Y,2010-08-10,2025-08-08,14.99520876112252,22.3451,0.2342,0.16725443222111006,0.7880390673018877,1.3513270165909388,-0.2624106304995525,0.34806629834254144,-0.1349,0.1777,181.0,76a0c9634a4ed90ccd7a5a7ea7bf3eaa,22.345631446333318,0.0005314463333192521,0.23379456489521333,0.0004054351047866611
v13b1,D6M,20Y,CDI,CDI (TR),REL_IND_D6M_CDI_20Y,2005-08-10,2025-08-08,19.99452429842573,6.067699999999999,0.1031,0.009778244333246328,0.0,0.0,0.0,0.0,0.0013,0.015,241.0,94b12a8d0ca9151124089809f069ceef,6.06952571948725,0.0018257194872504101,0.1027603552994123,0.000339644700587699
v13b1,D6M,20Y,IBOV,Ibovespa (TR),REL_IND_D6M_IBOV_20Y,2005-08-10,2025-08-08,19.99452429842573,4.0121,0.0855,0.22018268106618596,0.03365415814509875,0.048476967420028064,-0.4958952492027715,0.42738589211618255,-0.299,0.1697,241.0,344c7d34de0bdc4f2019a427e5113b3a,4.008997802875298,0.0031021971247024993,0.08391973540233355,0.0015802645976664559
v13b1,D6M,20Y,PA,Portfólio A (TR),REL_IND_D6M_PA_20Y,2005-08-10,2025-08-08,19.99452429842573,9.9264,0.1294,0.19460931837062811,0.21026843303212953,0.2989442992345708,-0.39683296891332465,0.3983402489626556,-0.2379,0.1674,241.0,d1204c8cd2caeaa85df0515338b3a379,9.92192276296168,0.0044772370383192595,0.1270136406044693,0.002386359395530696
v13b1,D6M,20Y,PB,Portfólio B (TR),REL_IND_D6M_PB_20Y,2005-08-10,2025-08-08,19.99452429842573,14.3257,0.149,0.22221429371656137,0.2887277390683465,0.3766362881979074,-0.4753155348331688,0.3817427385892116,-0.2787,0.1777,241.0,77ec065439eeffa080d8b21148f17dc4,14.32108902031936,0.00461097968064017,0.14625359820159223,0.002746401798407766
v13b1,D6M,20Y,PC,Portfólio C (TR),REL_IND_D6M_PC_20Y,2005-08-10,2025-08-08,19.99452429842573,11.3718,0.1366,0.2511277103148253,0.2392089577549746,0.34927919925157414,-0.5062835861583342,0.43983402489626555,-0.3176,0.2283,241.0,193fa6ccbeeeca1f4148bb023bab60e7,11.37536667814241,0.0035666781424090743,0.13407783954586705,0.002522160454132949
v13b1,D6M,20Y,SP500_PR,S&P 500 BRL (Price Return),REL_IND_D6M_SP500_PR_20Y,2005-08-10,2025-08-08,19.99452429842573,11.3877,0.1344,0.16590590714286294,0.24847632346408222,0.41066450163629975,-0.42783294191088805,0.4024896265560166,-0.1359,0.1763,241.0,1d90a512cee50d0e84085fe60ea46b8f,11.38270496836493,0.004995031635070646,0.13411146330786217,0.0002885366921378252
v13b1,D6M,20Y,SP500_TR,S&P 500 BRL (Total Return),REL_IND_D6M_SP500_TR_20Y,2005-08-10,2025-08-08,19.99452429842573,17.254,0.1566,0.16634448480955422,0.36418965630444433,0.6133299932285932,-0.40034136106377594,0.3900414937759336,-0.1349,0.1777,241.0,57b474fcd3ef2ede22dbef7e055225c8,17.2460058087468,0.0079941912532,0.15631366917123635,0.00028633082876364235
v13b1,D6M,25Y,CDI,CDI (TR),REL_IND_D6M_CDI_25Y,2000-08-10,2025-08-08,24.99383983572895,15.6546,0.1195,0.012836658780145001,0.0,0.0,0.0,0.0,0.0013,0.0208,301.0,0653dc20d5940e424b86e57374d4575f,15.6594090153759,0.004809015375899506,0.11912456219557299,0.0003754378044270035
v13b1,D6M,25Y,IBOV,Ibovespa (TR),REL_IND_D6M_IBOV_25Y,2000-08-10,2025-08-08,24.99383983572895,7.0737,0.08869999999999999,0.2372960619576271,-0.0028072116958647226,-0.004155412843854143,-0.5120653258370313,0.43853820598006643,-0.299,0.1792,301.0,2da2d9277a8923c2519f351c0ce1b4bf,7.06976431038337,0.003935689616629823,0.0871347410038883,0.001565258996111693
v13b1,D6M,25Y,PA,Portfólio A (TR),REL_IND_D6M_PA_25Y,2000-08-10,2025-08-08,24.99383983572895,47.1073,0.1707,0.21595704059078713,0.30612364504447964,0.46724986874857416,-0.4366436444009204,0.4219269102990033,-0.2467,0.217,301.0,e2fab8bad9602fe13bcaf3c1d5d222be,47.0737135316881,0.033586468311902706,0.16759677902748438,0.0031032209725156135
v13b1,D6M,25Y,PB,Portfólio B (TR),REL_IND_D6M_PB_25Y,2000-08-10,2025-08-08,24.99383983572895,39.5877,0.1626,0.2260166229914042,0.27309635087818573,0.3867113217955896,-0.5249750677558477,0.39867109634551495,-0.2736,0.2078,301.0,05e46c69ca303ea4466dab80f248c583,39.57799311346796,0.009706886532036663,0.15970486275697393,0.0028951372430260636
v13b1,D6M,25Y,PC,Portfólio C (TR),REL_IND_D6M_PC_25Y,2000-08-10,2025-08-08,24.99383983572895,46.9809,0.1706,0.2595489838379177,0.2954896459495728,0.4421686972360204,-0.5534695958751514,0.42524916943521596,-0.3244,0.2304,301.0,f7e1f98c7151301a043d8394278fe1aa,47.0017148945561,0.020814894556103525,0.167526764379895,0.0030732356201050026
v13b1,D6M,25Y,SP500_PR,S&P 500 BRL (Price Return),REL_IND_D6M_SP500_PR_25Y,2000-08-10,2025-08-08,24.99383983572895,12.2164,0.109,0.16824538244763262,0.026583671952785853,0.04418996809236562,-0.5067819433416055,0.4186046511627907,-0.1359,0.1763,301.0,64621472170ce5ee36fd83cdb8353848,12.20547925783107,0.010920742168929465,0.10876935956845313,0.00023064043154687186
v13b1,D6M,25Y,SP500_TR,S&P 500 BRL (Total Return),REL_IND_D6M_SP500_TR_25Y,2000-08-10,2025-08-08,24.99383983572895,20.0997,0.13,0.16867197176709786,0.13691310522618222,0.23158897795129088,-0.4582229655464428,0.40863787375415284,-0.1349,0.1777,301.0,01c80d91eb7c6797446a0704339b69ad,20.0907212198841,0.00897878011589981,0.12973533124543923,0.00026466875456077066
v13b1,D6M,5Y,CDI,CDI (TR),REL_IND_D6M_CDI_5Y,2020-08-10,2025-08-08,4.993839835728953,0.6015999999999999,0.0992,0.011870050478437559,0.0,0.0,0.0,0.0,0.0011,0.0128,61.0,92538f38e0e1b3308e28103a39dac812,0.6014786385542499,0.00012136144575003449,0.09889117980232531,0.0003088201976746835
v13b1,D6M,5Y,IBOV,Ibovespa (TR),REL_IND_D6M_IBOV_5Y,2020-08-10,2025-08-08,4.993839835728953,0.3139,0.0568,0.18271970381963307,-0.12609067317402273,-0.24406842680739718,-0.22286686895037167,0.45901639344262296,-0.115,0.159,61.0,f1610e6e367115f79b4b5475d1e67046,0.3134863759682409,0.0004136240317590967,0.056122588145004704,0.0006774118549952995
v13b1,D6M,5Y,PA,Portfólio A (TR),REL_IND_D6M_PA_5Y,2020-08-10,2025-08-08,4.993839835728953,1.1385,0.1663,0.17355896224928627,0.4114246283281349,1.0251636069445633,-0.10751929999999976,0.4262295081967213,-0.0713,0.1801,61.0,5a9857d023d51d280d7f7819f23101ef,1.1384204755780991,7.95244219009561e-05,0.16439426645097477,0.0019057335490252347
v13b1,D6M,5Y,PB,Portfólio B (TR),REL_IND_D6M_PB_5Y,2020-08-10,2025-08-08,4.993839835728953,0.9255,0.1418,0.1831636586118152,0.28772314704505825,0.5916390745574702,-0.12833674000000062,0.39344262295081966,-0.0882,0.1735,61.0,636781bdee218d57b018e9821637e921,0.9255351144823529,3.5114482352938126e-05,0.14019856587804824,0.001601434121951767
v13b1,D6M,5Y,PC,Portfólio C (TR),REL_IND_D6M_PC_5Y,2020-08-10,2025-08-08,4.993839835728953,1.2867,0.1822,0.2125500249700152,0.4308104593158788,0.9698336520151272,-0.17007387548124597,0.47540983606557374,-0.1006,0.1939,61.0,fe38e3e96b45b762574319bcbf921572,1.2868953170870499,0.00019531708704989548,0.18015183737582086,0.002048162624179145
v13b1,D6M,5Y,SP500_PR,S&P 500 BRL (Price Return),REL_IND_D6M_SP500_PR_5Y,2020-08-10,2025-08-08,4.993839835728953,0.9127,0.139,0.15716927305756243,0.29699315275155586,0.4964417428040364,-0.2712857466321318,0.4262295081967213,-0.09050000000000001,0.1092,61.0,5ecea398dcc95f7d4ec1d583cbe8c834,0.9123038790801459,0.0003961209198540816,0.138625338651148,0.0003746613488520012
v13b1,D6M,5Y,SP500_TR,S&P 500 BRL (Total Return),REL_IND_D6M_SP500_TR_5Y,2020-08-10,2025-08-08,4.993839835728953,1.0619,0.1563,0.15739877329911303,0.391161269871925,0.6548643485079654,-0.2624106304995525,0.4262295081967213,-0.0897,0.1101,61.0,82f8895a811d43819c7fd9e2c3631482,1.062359582240501,0.0004595822405009109,0.15598030477722635,0.0003196952227736416
